#frequency	superkingdom	phylum	class	order	family	genus
0.036704479670891375	undef	undef	undef	undef	undef	undef		
0.0011208414933057433	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0004803606399881757	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00044340982152754686	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.0002093879712768971	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00017243715281626821	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
0.00359654633016788	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.00032024042665878383	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.0003941420635800416	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.000492677579475052	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0015026666173989086	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0013302294645826404	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0002586557292244023	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.0010962076143319907	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0030422840532584464	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0003079234871719075	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0006774316717781966	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
2.46338789737526e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.0005173114584488046	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0008745027035682173	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
6.15846974343815e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	NS9 marine group	Unknown		
3.6950818460628905e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
0.0013671802830432693	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0012563278276613828	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 3	Unknown		
0.00023402185025064973	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
0.0004803606399881757	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00029560654768503124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169 marine group		
0.0032516720245353435	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0012809617066351353	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.001182426190740125	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.00029560654768503124	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
9.85355158950104e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00027097266871127865	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.0004187759425537942	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.000123169394868763	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
0.001182426190740125	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
0.0005912130953700625	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00011085245538188671	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0006404808533175677	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
0.00011085245538188671	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
0.0004803606399881757	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0006404808533175677	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0020692458337952186	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0005665792163963098	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
3.6950818460628905e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group III	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0012932786461220115	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
6.15846974343815e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Sva0996 marine group	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina		
0.00011085245538188671	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.000739016369212578	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
0.0002093879712768971	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group III	Unknown		
0.00022170491076377343	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.0010346229168976093	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0008252349456207122	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
0.013265343827365775	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.00032024042665878383	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00017243715281626821	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.00027097266871127865	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
0.00035719124511941275	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.0003079234871719075	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
7.390163692125781e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella		
0.0005665792163963098	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
0.00040645900306691794	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
9.85355158950104e-05	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
0.0006404808533175677	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00045572676101442313	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00011085245538188671	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0002093879712768971	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00013548633435563932	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.000123169394868763	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0004803606399881757	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
0.00011085245538188671	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	NS9 marine group	Unknown		
0.0003325573661456601	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0015642513148332903	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00089913658254197	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
0.0007636502481863307	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0006527977928044439	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
1.23169394868763e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00017243715281626821	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00032024042665878383	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0005912130953700625	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.001958393378413332	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.007131507962901378	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0006774316717781966	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.0013671802830432693	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
0.0006527977928044439	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0006774316717781966	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.0002093879712768971	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0005173114584488046	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.001022305977410733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0009237704615157225	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Verrucomicrobia	Arctic97B-4 marine group	Unknown	Unknown	Unknown		
0.0006281639138306914	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0006527977928044439	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
0.002204732168150858	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169 marine group		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.001428764980477651	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
0.0011947431302270011	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
6.15846974343815e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.0006651147322913202	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.00038182512409316535	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0006404808533175677	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0005296283979356809	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
0.0002093879712768971	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0009237704615157225	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0003079234871719075	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.0005788961558831861	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
0.0009484043404894752	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0003941420635800416	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.001514983556885785	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0030422840532584464	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
0.0008006010666469596	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0003941420635800416	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0010592567958713618	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0005296283979356809	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.000123169394868763	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0014164480409907746	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 4	Unknown		
0.001182426190740125	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00016012021332939192	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.0004803606399881757	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0005912130953700625	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00023402185025064973	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.000492677579475052	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0003941420635800416	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0005173114584488046	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00046804370050129945	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00013548633435563932	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
0.003756666543497272	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0013425464040695168	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0006897486112650729	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
0.0027343605660865387	Bacteria	Proteobacteria	Deltaproteobacteria	Sh765B-TzT-29	Unknown	Unknown		
0.0010099890379238567	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade OCT lineage		
4.92677579475052e-05	Bacteria	Verrucomicrobia	Arctic97B-4 marine group	Unknown	Unknown	Unknown		
0.00032024042665878383	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
0.0015396174358595375	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	FukuN18 freshwater group	Unknown		
0.002290950744558992	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
0.00016012021332939192	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.00045572676101442313	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.0005419453374225573	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0005788961558831861	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00040645900306691794	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00014780327384251562	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
0.0028944807794159307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169 marine group		
0.0008375518851075884	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0024757048368621365	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00044340982152754686	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00023402185025064973	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0009484043404894752	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0008252349456207122	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
0.0005173114584488046	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00014780327384251562	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0011331584327926197	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
7.390163692125781e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.0011331584327926197	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
0.00032024042665878383	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0009607212799763514	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0007143824902388255	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0009114535220288463	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0008745027035682173	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0005049945189619284	Bacteria	Proteobacteria	Elev-16S-509	Unknown	Unknown	Unknown		
0.0002093879712768971	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0001970710317900208	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
0.0005173114584488046	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
4.92677579475052e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
0.000985355158950104	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00035719124511941275	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
8.621857640813411e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00035719124511941275	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
0.0024510709578883837	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.0006527977928044439	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.00123169394868763	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.000123169394868763	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured		
0.0012070600697138775	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
0.0010838906748451146	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
